Node_1_Ortholog_group_ID,Node2_Ortholog_group_ID,Layer,S_typhi_strain_CT18_EIP,S_choleraesuis_SC_B67_EIP,S_dublin_CT_02021853_EIP,S_gallinarum_287/91_EIP,S_paratyphi_A_ATCC_9150_EIP,S_agona_SL483_GIP,S_enteritidis_P125109_GIP,S_heidelberg_SL476_GIP,S_newport_SL254_GIP,S_typhimurium_LT2_GIP,S_typhimurium_SL1344_GIP
631,126,Metabolic,1,1,1,1,1,1,1,1,1,1,1
631,376,Metabolic,1,1,1,1,1,1,1,1,1,1,1
631,2222,Metabolic,1,1,1,1,1,1,1,1,1,1,1
631,4039,Metabolic,1,1,1,1,1,1,1,1,1,1,1
631,2290,Metabolic,1,1,1,1,1,1,1,1,1,1,1
636,2702,Metabolic,1,1,1,1,1,1,1,1,1,1,1
636,2871,Metabolic,1,1,1,1,1,1,1,1,1,1,1
643,884,Metabolic,1,1,1,1,1,1,1,1,1,1,1
654,106,Metabolic,1,1,1,1,1,1,1,1,1,1,1
654,1109,Metabolic,1,1,1,1,1,1,1,1,1,1,1
654,2887,Metabolic,1,1,1,1,1,1,1,1,1,1,1
661,1909,Metabolic,1,1,1,1,1,1,1,1,1,1,1
661,2855,Metabolic,1,1,1,1,1,1,1,1,1,1,1
664,309,Metabolic,1,1,1,1,1,1,1,1,1,1,1
664,2037,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,3343,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,2818,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,3194,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,2601,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,3635,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,877,Metabolic,1,1,1,1,1,1,1,1,1,1,1
666,206,Metabolic,1,1,1,1,1,1,1,1,1,1,1
671,403,Metabolic,1,1,1,1,1,1,1,1,1,1,1
671,1294,Metabolic,1,1,1,1,1,1,1,1,1,1,1
673,3658,Metabolic,1,1,1,1,1,1,1,1,1,1,1
673,2714,Metabolic,1,1,1,1,1,1,1,1,1,1,1
674,1262,Metabolic,1,1,1,1,1,1,1,1,1,1,1
676,1192,Metabolic,1,1,1,1,1,1,1,1,1,1,1
676,2897,Metabolic,1,1,1,1,1,1,1,1,1,1,1
676,1110,Metabolic,1,1,1,1,1,1,1,1,1,1,1
700,1729,Metabolic,1,1,1,1,1,1,1,1,1,1,1
700,1506,Metabolic,1,1,1,1,1,1,1,1,1,1,1
700,207,Metabolic,1,1,1,1,1,1,1,1,1,1,1
704,3188,Metabolic,1,1,1,1,1,1,1,1,1,1,1
704,836,Metabolic,1,1,1,1,1,1,1,1,1,1,1
704,1583,Metabolic,1,1,1,1,1,1,1,1,1,1,1
705,3368,Metabolic,1,1,1,1,1,1,1,1,1,1,1
705,3433,Metabolic,1,1,1,1,1,1,1,1,1,1,1
705,4050,Metabolic,1,1,1,1,1,1,1,1,1,1,1
709,1663,Metabolic,1,1,1,1,1,1,1,1,1,1,1
709,3474,Metabolic,1,1,1,1,1,1,1,1,1,1,1
714,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
714,1534,Metabolic,1,1,1,1,1,1,1,1,1,1,1
721,2614,Metabolic,1,1,1,1,1,1,1,1,1,1,1
721,1337,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,1041,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,3846,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,3490,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,2034,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,2936,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,1329,Metabolic,1,1,1,1,1,1,1,1,1,1,1
731,120,Metabolic,1,1,1,1,1,1,1,1,1,1,1
735,1832,Metabolic,1,1,1,1,1,1,1,1,1,1,1
747,3227,Metabolic,1,1,1,1,1,1,1,1,1,1,1
747,721,Metabolic,1,1,1,1,1,1,1,1,1,1,1
747,3199,Metabolic,1,1,1,1,1,1,1,1,1,1,1
747,138,Metabolic,1,1,1,1,1,1,1,1,1,1,1
757,3341,Metabolic,1,1,1,1,1,1,1,1,1,1,1
761,4066,Metabolic,1,1,1,1,1,1,1,1,1,1,1
762,4146,Metabolic,1,1,1,1,1,1,1,1,1,1,1
762,3204,Metabolic,1,1,1,1,1,1,1,1,1,1,1
762,234,Metabolic,1,1,1,1,1,1,1,1,1,1,1
762,643,Metabolic,1,1,1,1,1,1,1,1,1,1,1
763,1439,Metabolic,1,1,1,1,1,1,1,1,1,1,1
763,2661,Metabolic,1,1,1,1,1,1,1,1,1,1,1
768,1829,Metabolic,1,1,1,1,1,1,1,1,1,1,1
770,20,Metabolic,1,1,1,1,1,1,1,1,1,1,1
770,4117,Metabolic,1,1,1,1,1,1,1,1,1,1,1
770,3186,Metabolic,1,1,1,1,1,1,1,1,1,1,1
774,2670,Metabolic,1,1,1,1,1,1,1,1,1,1,1
774,774,Metabolic,1,1,1,1,1,1,1,1,1,1,1
775,1357,Metabolic,1,1,1,1,1,1,1,1,1,1,1
775,1240,Metabolic,1,1,1,1,1,1,1,1,1,1,1
779,4417,Metabolic,1,1,1,1,1,1,1,1,1,1,1
779,3215,Metabolic,1,1,1,1,1,1,1,1,1,1,1
780,1562,Metabolic,1,1,1,1,1,1,1,1,1,1,1
780,3167,Metabolic,1,1,1,1,1,1,1,1,1,1,1
780,2125,Metabolic,1,1,1,1,1,1,1,1,1,1,1
780,1306,Metabolic,1,1,1,1,1,1,1,1,1,1,1
795,1851,Metabolic,1,1,1,1,1,1,1,1,1,1,1
795,1149,Metabolic,1,1,1,1,1,1,1,1,1,1,1
795,3565,Metabolic,1,1,1,1,1,1,1,1,1,1,1
798,1769,Metabolic,1,1,1,1,1,1,1,1,1,1,1
800,3736,Metabolic,1,1,1,1,1,1,1,1,1,1,1
800,1219,Metabolic,1,1,1,1,1,1,1,1,1,1,1
803,1974,Metabolic,1,1,1,1,1,1,1,1,1,1,1
806,2121,Metabolic,1,1,1,1,1,1,1,1,1,1,1
806,855,Metabolic,1,1,1,1,1,1,1,1,1,1,1
806,2617,Metabolic,1,1,1,1,1,1,1,1,1,1,1
811,1318,Metabolic,1,1,1,1,1,1,1,1,1,1,1
817,676,Metabolic,1,1,1,1,1,1,1,1,1,1,1
817,3160,Metabolic,1,1,1,1,1,1,1,1,1,1,1
830,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
836,3188,Metabolic,1,1,1,1,1,1,1,1,1,1,1
836,2280,Metabolic,1,1,1,1,1,1,1,1,1,1,1
836,1583,Metabolic,1,1,1,1,1,1,1,1,1,1,1
838,2597,Metabolic,1,1,1,1,1,1,1,1,1,1,1
840,3647,Metabolic,1,1,1,1,1,1,1,1,1,1,1
844,1094,Metabolic,1,1,1,1,1,1,1,1,1,1,1
844,435,Metabolic,1,1,1,1,1,1,1,1,1,1,1
844,1371,Metabolic,1,1,1,1,1,1,1,1,1,1,1
844,477,Metabolic,1,1,1,1,1,1,1,1,1,1,1
849,4257,Metabolic,1,1,1,1,1,1,1,1,1,1,1
850,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
853,752,Metabolic,1,1,1,1,1,1,1,1,1,1,1
853,1053,Metabolic,1,1,1,1,1,1,1,1,1,1,1
854,1576,Metabolic,1,1,1,1,1,1,1,1,1,1,1
854,2699,Metabolic,1,1,1,1,1,1,1,1,1,1,1
855,811,Metabolic,1,1,1,1,1,1,1,1,1,1,1
858,4148,Metabolic,1,1,1,1,1,1,1,1,1,1,1
861,3141,Metabolic,1,1,1,1,1,1,1,1,1,1,1
862,210,Metabolic,1,1,1,1,1,1,1,1,1,1,1
864,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
872,4151,Metabolic,1,1,1,1,1,1,1,1,1,1,1
872,2605,Metabolic,1,1,1,1,1,1,1,1,1,1,1
872,293,Metabolic,1,1,1,1,1,1,1,1,1,1,1
873,3087,Metabolic,1,1,1,1,1,1,1,1,1,1,1
876,3308,Metabolic,1,1,1,1,1,1,1,1,1,1,1
877,3343,Metabolic,1,1,1,1,1,1,1,1,1,1,1
877,2818,Metabolic,1,1,1,1,1,1,1,1,1,1,1
877,3194,Metabolic,1,1,1,1,1,1,1,1,1,1,1
877,2601,Metabolic,1,1,1,1,1,1,1,1,1,1,1
877,3635,Metabolic,1,1,1,1,1,1,1,1,1,1,1
877,206,Metabolic,1,1,1,1,1,1,1,1,1,1,1
882,1881,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,1341,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,1824,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,2626,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,501,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,3118,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,2983,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,3534,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,2027,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,1790,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,433,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,3707,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,38,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,2177,Metabolic,1,1,1,1,1,1,1,1,1,1,1
883,41,Metabolic,1,1,1,1,1,1,1,1,1,1,1
884,1837,Metabolic,1,1,1,1,1,1,1,1,1,1,1
884,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
884,1278,Metabolic,1,1,1,1,1,1,1,1,1,1,1
885,1321,Metabolic,1,1,1,1,1,1,1,1,1,1,1
885,3138,Metabolic,1,1,1,1,1,1,1,1,1,1,1
885,3872,Metabolic,1,1,1,1,1,1,1,1,1,1,1
885,65,Metabolic,1,1,1,1,1,1,1,1,1,1,1
886,43,Metabolic,1,1,1,1,1,1,1,1,1,1,1
890,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
891,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
899,886,Metabolic,1,1,1,1,1,1,1,1,1,1,1
899,43,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,602,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,1226,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,126,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,376,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,2222,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,4039,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,631,Metabolic,1,1,1,1,1,1,1,1,1,1,1
904,2290,Metabolic,1,1,1,1,1,1,1,1,1,1,1
914,1143,Metabolic,1,1,1,1,1,1,1,1,1,1,1
916,1285,Metabolic,1,1,1,1,1,1,1,1,1,1,1
916,3575,Metabolic,1,1,1,1,1,1,1,1,1,1,1
916,3198,Metabolic,1,1,1,1,1,1,1,1,1,1,1
918,1728,Metabolic,1,1,1,1,1,1,1,1,1,1,1
918,371,Metabolic,1,1,1,1,1,1,1,1,1,1,1
918,101,Metabolic,1,1,1,1,1,1,1,1,1,1,1
919,4241,Metabolic,1,1,1,1,1,1,1,1,1,1,1
922,237,Metabolic,1,1,1,1,1,1,1,1,1,1,1
931,873,Metabolic,1,1,1,1,1,1,1,1,1,1,1
931,3087,Metabolic,1,1,1,1,1,1,1,1,1,1,1
933,1983,Metabolic,1,1,1,1,1,1,1,1,1,1,1
934,803,Metabolic,1,1,1,1,1,1,1,1,1,1,1
935,2589,Metabolic,1,1,1,1,1,1,1,1,1,1,1
938,3845,Metabolic,1,1,1,1,1,1,1,1,1,1,1
940,1515,Metabolic,1,1,1,1,1,1,1,1,1,1,1
940,783,Metabolic,1,1,1,1,1,1,1,1,1,1,1
948,1357,Metabolic,1,1,1,1,1,1,1,1,1,1,1
948,775,Metabolic,1,1,1,1,1,1,1,1,1,1,1
954,3182,Metabolic,1,1,1,1,1,1,1,1,1,1,1
954,1890,Metabolic,1,1,1,1,1,1,1,1,1,1,1
954,2998,Metabolic,1,1,1,1,1,1,1,1,1,1,1
955,4032,Metabolic,1,1,1,1,1,1,1,1,1,1,1
955,1560,Metabolic,1,1,1,1,1,1,1,1,1,1,1
955,1800,Metabolic,1,1,1,1,1,1,1,1,1,1,1
958,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
963,986,Metabolic,1,1,1,1,1,1,1,1,1,1,1
963,1194,Metabolic,1,1,1,1,1,1,1,1,1,1,1
974,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
979,3169,Metabolic,1,1,1,1,1,1,1,1,1,1,1
985,15,Metabolic,1,1,1,1,1,1,1,1,1,1,1
985,1228,Metabolic,1,1,1,1,1,1,1,1,1,1,1
986,1194,Metabolic,1,1,1,1,1,1,1,1,1,1,1
986,1074,Metabolic,1,1,1,1,1,1,1,1,1,1,1
986,2555,Metabolic,1,1,1,1,1,1,1,1,1,1,1
986,1127,Metabolic,1,1,1,1,1,1,1,1,1,1,1
986,3579,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1010,1677,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1016,2189,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1020,2227,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1020,1982,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1020,551,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1020,3239,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1030,1209,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1041,3846,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1041,3490,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1041,2034,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1041,2936,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1041,1329,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1041,120,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1042,986,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1042,1194,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1042,1074,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1042,2555,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1042,1127,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1042,3579,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1043,3938,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1043,3173,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1048,1994,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1048,3869,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1050,984,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1050,1364,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1056,2723,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1056,2584,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1058,2052,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1058,2016,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1058,1749,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1068,561,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1068,1686,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1071,3347,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1074,2555,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1074,1127,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1079,17,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1090,3970,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1090,510,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1092,1826,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1092,3410,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1094,477,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1095,3010,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1095,2490,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1098,4124,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1098,3193,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1098,486,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1102,205,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1102,348,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1108,2875,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1110,817,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1110,1192,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1110,2897,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,3616,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,3270,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,218,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,735,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,2397,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,1188,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1118,3113,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1120,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1123,4241,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1123,882,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1123,1881,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1123,158,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1123,2511,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1132,3458,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1132,41,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1141,4417,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1141,2606,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1142,3223,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1143,2595,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1145,1341,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1145,1824,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1145,501,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1145,1192,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1145,2027,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1149,3224,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1157,3171,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1157,2524,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1164,279,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1172,899,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1172,886,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1172,43,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1176,798,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1176,1668,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1177,2977,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1177,1414,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1179,3171,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1179,2524,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1179,1334,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1184,2057,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1188,3616,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1188,3270,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1188,218,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1192,2033,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1192,1043,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1192,3173,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1194,1074,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1194,2555,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1194,1127,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1194,3579,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1197,3118,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1198,3408,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1200,2794,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1208,3523,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1208,643,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1208,830,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1216,2688,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1216,2853,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1222,2471,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1226,126,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1226,376,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1226,2222,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1226,4039,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1228,2806,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1228,2699,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1234,383,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1234,429,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1234,2791,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1239,2624,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1239,1728,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1245,2187,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1245,1471,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1251,1628,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1251,1874,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1251,1408,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1252,1567,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1252,3878,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1258,90,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1258,3171,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1258,2524,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1264,3344,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1264,1228,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1264,3560,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1264,1767,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1266,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1266,1534,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1267,883,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1267,3199,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1267,3239,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1278,2449,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1282,3737,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1282,3645,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1285,564,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1294,452,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1302,1478,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1302,2078,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1302,1538,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1305,234,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1306,312,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1313,3306,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1313,3752,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1314,931,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1318,2121,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1318,806,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1318,2779,Metabolic,1,1,1,1,1,1,1,1,1,1,1
1318,4029,Metabolic,1,1,1,1,1,1,1,1,1,1,1
